Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
2013-02-28,75.9671,24.09989,96.2562,1.1907,37.49247,4.97725,0.70285,23.24412,28.52116,7.12428,7.61172,18.91898,48.8716,1.58009,16.91331,60.6635,6.61354,26.2346,64.6041,21.5123,47.57593,3.42394,54.8334,0.94519,37.13667,35.7061,2.2614,1.34372,26.59364,49.2655,2.4067,36.4069,9.60301,3.23772,76.1608,125.373,1257.26584,5.14728,10.36583,15.18489,104.08491,39.0349,44,5.06437,1.10334,3.25458,34.5805,89.96,28.68297,12.53279,14.16598,36.27949,88.80508,16.31861,50.4084,50.4961,61.1145,141.7016,0.84836,10.0696,4.38281,2.29788,52.0112,13.21755,30.1991,67.9719,40.6416,27.12267,26.79428,62.569,1.86204,22.71,28.0964,16.327,13.37332,76.78169,46.6395,14.57365,3.05451,13.5034,43.3167,30.3967,36.8036,20.11721,44.7982,4.65575,1.55992,22.977,65.757,21.7902,,7.3769,4.69939,31.814,,48.1978,2.17177,3.15284,,,28.00425,0.92371,1.9172,16.70901,6.40072,14.19,19.04158,4.37837,2.44938,2.19028,45.5804,1.72322,17.49493,1.87798,,45.63182,23.12,27.7958,23.7016,712.66894,44.2777,,35.56685,0.86347,0.10924,,28.43839,17.99727,21.9438,,0.11707,50.5011,15.26971,0.22741,39.76488,33.1183,20.33128,3.76554,32.2405,32.47027,,194.8,1.19177,53.884,7.81,46.64,34.0697,75.5841,0.41934,36.7,26.1658,3.03991,36.7209,,8.0766,0.79953,9.84817,13.28409,,6.74384,33.3008,11.6186,,30.176,1.03144,10.85088,6.57632,5.39,13.68044,10.93,18.3757,6.63,4.93491,22.9038,56.9979,,9.39115,17.14,18.288,,34.27,18.7191,,0.25791,0.87344,0.53107,0.971,1.98033,17.76225,19.5976,0.10955,8.72,,,394.16576,,1.80434,0.34081,0.18167,0.79554
2013-04-30,75.492,24.91499,100.2494,1.10161,38.25914,5.33053,0.67603,20.76741,25.868,6.99299,9.43517,18.49681,50.98,1.50013,17.69223,58.5534,5.71215,26.94478,70.59,23.2767,46.81239,3.04921,53.0829,0.91682,39.56528,31.5786,2.00988,1.0577,25.57594,51.0136,2.35514,34.4214,8.50304,3.46672,81.2062,121.845,1146.65832,5.36415,10.54762,16.66711,97.53605,37.28277,39.96,4.88967,1.14385,3.14626,35.49029,86.13,29.55785,13.36827,13.10985,39.0429,78.57866,17.98326,51.3354,47.9462,66.4289,117.78176,0.77348,11.109,4.34586,2.38759,53.1656,13.68695,29.4509,67.8048,42.967,23.26219,25.38229,74.4996,2.10183,26.26,26.11521,16.87522,12.02514,67.0915,48.6162,13.35177,3.26894,13.3931,38.6673,33.379,43.9579,19.32799,48.6505,5.36282,1.4608,23.54077,71.491,22.91806,,7.17935,5.49892,33.16281,,49.8163,2.62512,3.63072,,,26.15685,0.99193,1.8085,18.24008,6.68439,15.63,20.38223,4.12157,2.37559,2.11244,46.7436,1.68914,19.34029,1.80134,,42.8138,21.79,31.6367,26.06844,723.94598,45.1577,,39.51721,0.83778,0.11425,,28.83399,18.06307,19.8686,,0.11682,54.7622,12.98195,0.28704,39.67013,24.3294,22.66855,4.07215,31.2232,34.23592,,178,1.19575,55.298,9.87,43.3,39.4436,72.3925,0.54303,34.23,27.3784,3.12242,41.6523,,8.25043,0.72672,9.81119,13.02229,,8.15108,29.2049,10.59435,,28.4423,0.84503,11.39611,5.4325,3.58,14.39408,10.99,17.8875,6.75,4.46694,25.8345,60.1193,,8.90314,17.2,19.5584,,37.42,18.892,,0.28606,0.97782,0.63762,1.13484,1.83313,17.11165,20.788,0.10425,8.24,,,415.40758,,1.74412,0.32972,0.1892,0.78036
2013-05-31,77.2785,24.76499,101.6708,1.02655,38.02584,5.34955,0.63842,21.68792,25.53799,6.85128,8.81671,18.14119,52.267,1.45437,17.29911,62.3906,5.68203,26.40816,72.8122,22.7931,44.57287,3.07275,58.2578,0.88309,36.34465,35.0056,1.80375,1.06623,26.01612,56.4399,2.25598,36.4067,9.10429,3.29576,83.8025,138.244,1157.31917,5.2278,10.17981,16.27332,92.82408,36.74625,40.565,4.53386,1.03442,2.96022,36.96833,83.66,26.21346,12.57674,12.28039,39.7714,84.96363,17.52588,53.0043,55.5323,62.0389,114.42068,0.70287,10.9412,4.13159,2.33639,54.2459,14.15901,31.1551,75.3764,42.5392,23.38022,25.08279,79.2514,1.81112,33.77,26.15398,17.47649,13.38797,64.72989,51.194,13.85408,2.69868,13.6692,39.1058,34.5224,46.1368,19.34457,47.6591,5.27831,1.61918,22.32688,68.658,20.00434,,7.396,5.17646,35.00746,,56.2604,2.44941,3.42048,,,24.92887,0.86214,1.80176,16.9415,6.95602,19.26,19.58642,,1.75363,2.14619,53.5714,2.01666,18.68137,1.68248,,42.77682,23.79,29.2121,,726.34252,46.2761,,40.58584,0.83031,0.10585,,27.52835,16.84152,19.7932,,0.10154,53.4351,13.23339,0.25546,39.14275,23.5322,22.55445,4.1707,31.3022,,,184.28,1.44744,58.019,9.98,51.19,39.9672,74.0271,0.49021,37.16,28.3264,,39.3957,,8.17755,0.61376,8.75063,13.63897,16.1379,8.42754,41.5901,11.5016,,28.115,0.72957,12.68628,6.53592,3.72,14.67121,10.32,19.9929,6.77,4.21012,24.4611,59.7645,,8.12727,19.36,19.5186,,37.69,17.2896,,0.29114,,0.64183,1.26588,1.6611,15.67212,19.6693,0.10335,8.08,,,,,1.79233,0.29126,0.19043,0.76718
2013-06-28,77.176,23.62423,98.0181,0.93764,37.66716,5.14764,0.58473,19.05797,21.83117,,6.84524,16.41281,51.5512,1.3962,15.63974,63.6374,,25.60746,71.0532,23.8524,,,51.5542,0.88584,35.15002,29.9568,1.77071,0.96612,24.66257,56.1096,,31.3583,,,82.4114,144.295,1154.15645,4.74415,9.62489,15.42951,,35.84579,43.03,,,,35.76763,83.72,24.23744,12.55386,12.0632,38.70448,,17.18872,48.5639,47.1281,61.284,,,11.4503,4.20557,,56.4947,12.76529,31.3272,76.9366,44.5929,19.00999,23.60543,78.7454,,33.32,25.0691,15.6427,11.61388,,48.0509,12.05205,,13.3794,34.0128,34.8462,44.9618,18.03096,47.5925,4.993,1.50595,21.13051,63.617,18.95043,,6.57087,4.35844,36.01376,,54.4051,2.4318,3.27294,,,26.09056,,1.66532,15.77181,6.90164,18.94,17.83097,,1.73862,2.17964,51.6634,1.88782,14.25745,1.61672,,,23.89,28.7782,,746.04836,44.5002,,39.86033,,0.10621,,25.89621,14.81918,18.2791,,0.08841,50.9248,12.68539,0.21307,38.04519,20.8942,21.36136,,25.0035,,,184.36,1.38252,57.446,11.98,51.48,38.9051,76.175,0.50573,38.87,22.1351,,38.6508,,8.09169,0.48291,8.11555,12.95831,15.6824,8.31558,31.3862,9.50737,,27.54,,12.06109,,3.37,11.86647,10.16,18.6564,7.32,3.91375,24.2237,59.114,,7.99499,20.56,19.3258,,36.53,14.713,,0.24368,,0.57191,1.105,1.51511,16.02506,19.983,0.09301,8.24,,,,,1.82221,0.21846,0.18547,
2013-07-31,80.0802,25.16342,104.2716,1.03092,41.11261,5.13702,0.61798,21.27886,23.68925,6.8882,6.67482,17.21913,55.8542,1.48543,16.80541,70.4027,6.1185,27.43639,70.9099,24.0651,44.69606,3.11902,53.8208,0.86898,37.073,30.8184,1.91062,0.9778,27.09094,58.1843,2.2565,32.36,9.79155,2.71612,84.8954,154.273,1262.67173,5.25531,9.24188,17.48063,85.80217,40.25959,46.15,4.91353,0.68927,2.7729,37.74876,89.69,25.57278,12.4164,12.10711,37.87705,84.57006,18.43007,51.4938,51.2086,68.6299,116.93602,0.72823,12.7749,4.10953,1.69417,58.8001,13.7473,32.9398,73.8299,44.7402,20.82802,25.5158,85.8193,1.44637,38.18,26.0106,16.21303,12.40501,56.43173,49.5432,12.0646,2.4689,13.9626,36.2151,37.2013,40.1588,20.00615,50.8285,5.1866,1.70837,20.86214,74.815,21.02902,,6.76612,4.00152,37.32533,,58.4216,2.35659,3.61233,,,27.05128,0.60214,1.38222,17.38588,7.14354,19.21,15.60279,4.03159,1.60011,2.31626,59.2063,1.98558,14.52277,1.55416,,41.29307,24.6,31.4919,28.09662,748.63298,49.4917,,38.32734,0.87685,0.11035,,29.10801,14.35267,18.671,,0.08458,56.9707,13.14735,0.20997,41.87032,18.466,20.64264,3.37234,26.3753,37.64348,,205.88,1.5778,63.412,13.1,55.26,39.0755,77.9287,0.5011,42.04,25.3451,3.31592,42.2158,,8.26608,0.45955,8.7207,13.34012,17.2735,8.64143,31.2472,9.1228,,30.2266,0.51041,13.40468,5.11598,4,13.83796,10.56,21.417,7.75,5.04471,25.7807,67.7377,,8.51887,21.91,18.67,,38.79,14.6402,,0.24886,1.13457,0.48837,1.03799,1.39557,16.77532,20.1604,0.09562,8.48,,,448.28825,,2.15295,0.22168,0.17269,0.79441
2013-08-30,74.9657,24.27391,100.5732,0.95936,42.74038,5.20839,0.59873,21.68793,24.28741,,6.63416,17.50451,57.0942,1.63406,17.38847,75.9966,,29.48529,70.241,23.0526,,,50.2359,0.83743,34.5818,30.7982,1.87589,1.04173,26.73119,59.4037,,32.1913,,,87.6766,174.419,1370.34311,5.34824,8.84377,16.96544,,39.36792,46.13,,,,38.64981,96.51,26.43924,15.76235,12.2616,39.5572,,18.65118,53.4409,41.7415,68.9894,,,12.4357,4.36035,,57.9324,14.5102,31.3653,78.8255,44.8264,22.43422,25.33813,85.0757,,40.24,25.21712,15.81706,11.22194,,49.7103,12.38901,,13.6934,35.7541,38.4184,40.2414,19.08925,50.7689,4.64946,1.68879,19.50747,82.183,20.50733,,6.97053,3.69595,36.54918,,57.5137,2.22538,3.69775,,,25.63782,,1.36777,17.86497,7.30008,18.66,14.14229,,1.36412,2.29761,65.6956,1.98124,14.58139,1.35451,,,23.82,28.0097,,726.07866,49.4977,,38.50372,,0.11219,,28.22682,13.527,18.5011,,0.07732,57.3662,13.0711,0.18343,42.18135,17.9537,19.72134,,21.7968,,,201.88,1.47466,63.134,16.94,57.38,37.9422,73.8697,0.41679,39.2,25.6112,,39.4801,,8.27021,0.53561,8.24847,13.28484,17.0405,8.52903,28.8172,10.39569,,27.1027,,13.67989,,4.49,14.09936,10.17,23.7242,9.36,5.49012,24.3714,67.3336,,7.83972,26.26,18.3571,,38.2,12.4592,,0.23468,,0.4521,1.03067,1.17034,17.87782,21.3811,0.10084,8.24,,36.95,,2.3087,2.16767,0.19291,0.16759,
2013-09-30,74.0024,24.80366,101.4668,0.99666,45.45076,5.28609,0.66278,22.41626,25.94222,6.31661,7.75112,18.10607,59.8585,1.70102,18.0313,81.9147,6.97423,31.27923,75.0203,23.6811,49.15581,3.55417,50.8693,0.84485,35.22184,29.602,1.92003,1.18079,27.63575,62.4374,2.28231,28.5553,10.8994,2.43774,89.3552,188.246,1479.11446,5.47702,9.00289,18.14816,91.96001,41.39913,53.63,5.17445,0.70045,3.50482,39.24818,108.81,27.81938,18.99977,13.10506,42.35885,100.21992,18.3915,54.2714,39.8306,71.5133,117.47981,0.80799,12.716,4.40415,2.32901,63.1947,14.51597,31.7752,78.3287,46.6191,23.94313,25.76987,88.0532,1.49629,42.64,26.46791,16.18856,11.49255,60.90031,55.8771,12.5937,2.66202,15.1029,34.0781,36.6413,43.5448,21.3783,54.4,5.20485,1.7352,21.96436,94.529,20.68206,,7.50281,4.19175,37.73852,,57.415,2.4151,3.73053,,,26.81267,0.55647,1.31206,18.94838,7.76531,19.26,15.44692,3.89056,1.39188,2.43497,75.6822,1.84143,15.07969,1.49576,,39.77252,27.37,28.6541,28.65701,743.85578,51.3161,,40.48378,0.91161,0.11765,,29.47361,14.85811,20.2401,,0.0838,60.7567,13.88429,0.21068,43.30848,18.3459,21.08608,2.81548,18.4914,39.71043,,239.4,1.43453,70.267,16.33,59.54,38.7222,74.8038,0.39472,49.13,27.5958,3.72216,39.3332,,8.4921,0.55786,9.55528,14.28657,17.5064,9.54656,25.9233,10.4038,,27.4697,0.5108,13.75419,4.96047,5.47,13.72754,10.28,23.7885,9.75,5.66239,24.9125,76.0755,,8.93284,29.68,16.8195,,36.38,14.3123,,0.23984,1.15285,0.42424,1.06774,1.24597,22.96311,20.8481,0.10867,8.16,,40.39,559.47718,2.62695,2.22097,0.20802,0.16502,0.82776
2013-10-31,77.0815,25.04151,100.1807,1.03421,48.203,5.84341,0.69137,23.5833,27.70476,7.11824,8.58799,18.92604,63.7788,1.7166,19.93945,86.4173,6.81975,31.76909,77.0574,24.8186,50.945,3.75374,56.6847,0.84967,36.53474,35.6871,1.98855,1.29619,27.89017,63.6055,2.33649,31.814,11.75127,2.70828,91.5653,204.18,1563.10307,5.58274,8.74423,19.68756,101.50444,41.14226,56.95,5.48632,0.68989,3.628,43.26714,110.61,28.57014,17.0631,13.6437,40.99132,100.69527,17.52371,59.4017,44.2774,75.0825,120.98847,0.80857,13.1964,4.55034,2.63716,70.7941,14.80844,32.1214,81.8767,49.6015,24.27885,25.45841,84.9665,1.64555,51.65,26.33438,16.77223,12.11538,61.1408,68.2443,12.58699,2.90943,16.2455,37.2747,34.6777,40.7274,20.24883,58.2514,5.5506,1.6281,23.8866,103.305,19.81817,,7.52448,4.4671,41.45964,,60.0203,2.44135,3.77303,,,26.57219,0.59081,1.5352,19.57774,8.44841,22.14,16.60856,4.09578,1.61938,2.49581,77.5944,2.09711,15.31625,1.63587,56.49,41.12467,30.45,30.003,29.0527,672.82058,51.3161,,38.61137,0.94787,0.11806,,30.3814,15.55618,22.9846,,0.09578,63.2219,12.675,0.23959,43.42901,21.5166,22.01214,3.09035,22.5069,39.87919,,267.56,1.52497,69.949,18.41,67.81,40.5034,74.6263,0.39468,53.25,29.9331,4.09451,40.3396,,8.43297,0.58979,11.81944,14.87082,18.9993,9.47336,26.7309,10.81174,,32.797,0.62182,14.40234,4.95545,6.83,13.37648,10.66,25.7873,10.36,5.78195,25.325,87.3814,,10.04134,31.77,16.4149,,37.22,14.6754,,0.23217,1.08939,0.43667,1.05686,1.41252,25.21076,21.5057,0.10522,8.24,,40.58,583.69004,2.63093,2.83792,0.22459,0.17019,1.05507
2013-11-29,80.9485,25.51634,103.1104,1.06805,47.44412,6.01954,0.72746,23.14987,26.44809,,7.69814,18.02077,63.3179,1.71239,18.91636,79.9263,,30.13547,76.1591,24.697,,,61.6089,0.76889,34.91563,39.8344,1.70312,1.31271,28.60568,66.3186,,36.9297,,,85.3482,177.229,1636.15759,5.43699,9.03161,19.22127,,40.21305,53.755,,,,41.86621,103.93,26.4663,16.40505,12.75441,42.00667,,16.74048,56.9587,53.33,75.0178,,,14.5982,4.20163,,66.3629,14.45643,33.0027,84.357,51.8128,21.43109,25.53195,84.5003,,49.74,25.80444,17.90649,11.78031,,82.1357,13.77863,,16.4578,39.2411,33.8428,38.8692,20.96461,60.9026,6.59591,1.64136,22.23859,92.873,19.90857,,6.80146,4.28942,44.10301,,58.9841,2.89815,3.62624,,,27.43307,,1.7363,18.71299,8.48389,18.59,16.59961,,1.56755,2.66062,71.6415,2.0487,15.14038,1.59075,54.9,,28.1,30.1042,,645.87802,55.5184,,39.36711,,0.12206,,29.56074,14.26285,22.0672,,0.0921,59.6257,11.91985,0.23911,43.88889,23.8327,22.36137,,26.801,,6.76248,241.6,1.54799,71.427,21.79,58.91,39.6773,76.5386,0.3594,46.13,29.2817,,40.7152,,7.93013,0.60813,10.88563,14.01299,18.8244,9.86058,27.1214,11.35825,,31.7844,,15.27247,,6.65,11.53041,10.41,24.782,9.44,5.99473,24.113,86.9179,,9.89463,26.99,16.4096,,38.66,13.9491,,0.28894,,0.40619,1.03209,1.17777,27.56749,23.6292,0.0974,8.16,,45.25,,2.52577,3.69778,0.20904,0.21115,
2013-12-31,87.6336,27.28514,105.1905,0.98986,48.77526,6.17109,0.69131,23.56458,26.36453,6.96475,6.79988,19.31041,61.4479,1.55472,18.97564,81.302,6.55241,30.80818,76.7975,26.003,48.01186,3.36419,68.2646,0.727,37.06542,43.9119,1.60278,1.39234,29.89595,68.9823,2.38203,40.9423,11.07871,2.70773,76.3782,183.53,1756.06317,5.28961,9.23098,18.97754,109.1746,41.83291,56.26,5.01029,0.73102,3.56649,41.38354,108,27.00742,17.03086,12.45932,41.17702,121.28493,17.49842,58.3443,53.2118,76.9919,118.75345,0.78829,15.959,4.26416,2.65555,64.3505,14.33555,32.325,79.2397,52.755,23.59824,28.68506,89.1368,1.59184,52.882,25.5554,16.96055,9.32611,59.67381,74.2253,12.14026,2.81575,17.7511,40.8939,38.0768,39.6959,22.73756,66.2201,6.92705,1.51328,21.20167,103.016,18.70796,,6.76464,3.72022,45.81009,,62.1618,3.28731,3.60922,,,27.30616,0.69612,1.65371,19.0922,8.40639,20.38,14.58739,6.22713,1.29707,2.56738,70.2319,2.19093,15.63393,1.38518,63.44,46.05396,24.63,30.816,30.05733,637.36079,55.4756,,41.88997,0.95365,0.12516,,30.71925,12.98163,24.021,,0.08272,63.4233,11.86721,0.22871,46.67287,25.9888,23.23473,3.18411,30.4767,39.9049,6.55715,247.48,1.61778,67.425,18.64,53.22,39.5696,83.1448,0.31954,46.97,31.3063,3.97307,40.6406,,7.95195,0.58344,9.46282,14.23839,19.7672,9.78358,29.8349,10.40357,,30.4244,0.65564,15.30989,5.80161,6.53,12.31394,11.18,25.031,9.26,6.19119,24.003,81.9577,,9.64359,27.69,15.4661,,39.33,12.7758,,0.28244,1.11055,0.36262,0.9783,1.15889,25.18146,23.243,0.09738,8.24,,41.56,584.38381,2.55775,3.98413,0.18257,0.27253,1.0272
2014-01-31,79.8055,26.36319,94.007,0.8731,45.4213,6.00498,0.67379,22.49166,24.87018,6.39152,5.72028,18.89532,56.4903,1.31314,17.89048,80.1317,5.97838,28.95718,70.7167,26.3202,43.8118,3.30136,64.6889,0.69816,35.72476,44.5218,1.45939,1.13684,29.02864,67.6763,2.18121,38.8534,10.23752,2.55269,77.6974,168.824,1801.2183,5.03539,8.67918,17.63299,102.10293,38.75044,55.1,4.40441,0.82783,3.22926,40.56739,97.79,25.43174,15.36778,10.87702,37.181,110.23615,16.91411,55.8453,46.8628,70.0256,104.62476,0.7056,16.2909,3.89932,2.44867,58.8895,13.52771,30.0266,74.1752,55.4149,21.88048,26.91131,92.1451,1.64033,51.98,23.43344,16.9353,8.60105,54.30216,74.9173,10.96845,2.91322,14.9894,38.104,39.2948,40.7544,21.48561,68.2789,6.07129,1.29919,19.74168,96.211,16.56022,,6.56361,3.07903,42.38692,,59.9118,2.92928,3.29601,20.45,,27.99279,0.70821,1.55665,19.66598,8.02657,19.05,12.04332,,1.14093,2.59215,70.2021,2.16157,14.76264,1.29266,58.74,42.74034,24.77,31.7014,,585.54343,48.4044,,42.21519,0.85567,0.12111,,27.60479,11.52175,24.372,,0.07878,66.9409,10.90109,0.24098,44.06372,21.4205,21.9133,3.05603,26.9145,,6.22487,233.52,1.67256,66.082,19.44,49.86,39.8738,84.9988,0.34094,41.81,30.7384,,41.2528,,7.07051,0.50862,8.79108,13.32307,20.2093,8.78639,25.4795,9.89847,,30.6627,0.65034,15.35471,6.31848,6.75,10.58306,10.34,24.9036,8.64,6.57966,22.8792,81.6125,,9.81266,24.74,15.2951,,40.69,10.7645,,0.27038,,0.39755,1.03919,1.08815,24.78738,24.3174,0.10069,8.64,,38.74,,2.47817,3.24776,0.16956,0.26824,0.89769
2014-02-28,83.955,28.09567,97.9856,0.95171,51.58458,6.51581,0.75177,24.55254,26.63518,6.22918,5.47187,21.08109,58.4569,1.37016,18.97578,91.8576,5.85593,29.25222,77.9442,26.6097,42.62959,3.12487,66.6083,0.75269,36.22409,42.0186,1.42983,1.31129,32.42144,76.2077,2.2301,37.677,10.51256,2.7331,81.0387,200.59,1972.61957,5.25907,8.20912,18.8844,111.46489,42.61702,59.76,4.70916,0.84852,3.19439,43.11068,121.13,27.14394,18.3926,12.42137,39.04551,128.43199,18.4532,60.7489,46.6236,74.2369,110.45953,0.70763,17.1913,4.06559,2.33808,65.1136,14.67458,30.8529,73.2788,56.9383,20.21983,27.56751,101.5891,1.73109,64.33,23.70028,17.86238,9.22188,51.99504,75.4533,12.91483,3.09152,15.8433,37.5032,34.4001,46.1515,24.0122,73.1716,6.62497,1.4957,20.25954,113.77,19.22784,,7.21506,3.37783,49.28066,,59.8526,3.32075,3.28565,27.8,,30.25131,0.77733,1.67636,21.35355,8.2657,17.62,12.92018,,1.15819,2.21444,80.0148,2.09246,16.35909,1.33144,60.34,42.75404,28.19,33.7242,,675.47096,51.0478,,45.71142,0.86914,0.12045,,28.16798,11.50697,27.6165,,0.08718,66.7277,11.19839,0.27797,45.31325,21.0607,22.73144,3.04347,24.6583,,6.36166,274.84,1.65684,65.909,24.26,62.13,39.839,84.8608,0.36826,43.57,33.0558,,41.1264,,6.64755,0.50679,8.73829,14.71523,24.1112,9.02801,27.5242,11.99744,,28.7351,0.59207,16.88718,7.32301,6.77,11.25553,10.98,23.9782,10.59,7.87402,24.5263,72.7275,,11.14888,26.09,14.5722,,41.34,10.9786,,0.2912,,0.43417,1.50777,1.19065,29.80091,25.2134,0.10859,10.72,,40.56,,2.7451,4.10148,0.1845,0.34259,0.91857
2014-03-31,85.1846,28.18395,101.0272,0.98365,52.7277,6.18319,0.75762,23.84872,26.74554,7.47873,6.56721,22.52225,61.8412,1.25664,19.71671,95.1309,5.73071,30.94584,77.5273,27.5018,43.27032,3.08179,68.5658,0.79115,38.8987,46.5025,1.71141,1.61475,34.12406,76.9518,2.20961,39.0406,9.12595,3.1258,81.7892,186.633,1933.99537,4.70584,8.91001,19.16624,111.22731,44.19222,62.135,4.52686,0.99296,3.28141,47.42806,122.5,28.98474,17.50489,12.13147,38.90237,133.44161,19.26699,63.3352,46.2397,77.1204,101.72475,0.67517,18.4122,4.1568,2.56063,67.2727,15.06291,32.7133,76.6613,58.68,19.60545,27.41509,96.3055,2.174,67.31,26.11109,20.17081,8.89392,49.35257,70.6073,12.7206,3.23567,16.2664,39.8365,33.2993,46.1592,23.9107,75.0622,6.52585,1.2968,22.04877,117.113,19.67675,,7.34683,3.83804,50.64925,,62.6651,3.00608,2.9659,28.89,,30.95444,0.93859,1.57076,21.01331,8.31969,18.03,15.50371,6.70219,1.5713,2.32251,80.3828,2.05156,18.03126,1.36097,62.6,41.46982,31.36,34.5307,31.57141,606.83399,54.0485,,47.15131,0.87806,0.11413,,29.44351,12.08917,30.1578,,0.09115,62.5555,10.46113,0.30056,50.26359,21.5622,23.27304,3.40924,25.9298,46.47771,6.33205,277.56,1.85678,65.043,24.49,62.26,41.3618,81.861,0.39244,41.73,32.9322,4.17913,43.472,,6.81242,0.54736,9.06463,16.06798,28.0206,9.32719,29.5526,11.08189,,29.2417,0.76088,17.10369,7.68256,8.37,11.98102,11,23.7098,10.75,8.60585,24.2657,70.3016,,11.13153,25.86,16.2471,,46.01,10.6155,,0.26041,1.09307,0.4938,1.48974,1.2038,32.25096,25.0282,0.1043,11.36,,40.59,545.23458,2.8387,3.81641,0.18812,0.31079,0.94852
