Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
2015-08-31,313709.3225,166287.3233,152401.6868,244326.6923,110379.3596,101415.5447,91093.9217,95373.0988,94144.6784,41743.4929,35931.6277,47548.7905,60624.4911,55362.1324,59569.5739,43005.6161,40281.9437,40772.9302,55776.0706,56308.8114,33383.7146,54402.3334,42512.7451,21362.6624,35255.4369,29498.6152,21396.6419,53300.1789,24558.6269,39776.3814,21385.8857,25365.5782,29804.7266,30835.9123,36363.5116,18373.8404,36284.171,23960.4444,30967.8615,20012.1429,25935.8884,29799.4047,11976.6552,11310.7625,15155.894,10800.78,20863.2765,13011.9297,18921.8445,6572.8449,12701.7026,8374.8884,16067.3916,22481.5218,17533.26,11326.1304,17065.5844,7812.6693,18999.8889,29583.7173,8807.9099,4405.0031,14300.6128,8730.6811,11708.5276,17100.1539,16049.5408,4132.3069,17452.459,11860.0798,9618.7171,4519.3603,12026.1854,6255.8622,1179.7959,5713.1709,9280.4196,8360.0977,5657.0543,4715.3885,8836.0817,9794.8342,4652.4014,7074.9163,3701.4526,5527.0256,10606.0044,9721.9631,10438.3791,4063.6854,2423.8305,7371.2332,9889.8539,6612.9428,,5002.7076,5868.4487,6055.0725,2179.0213,,3054.9929,4302.0574,5707.8874,7164.2801,5031.5915,2011.5782,6462.0425,3989.1434,2644.8965,10232.9503,4097.5188,5943.7472,6127.7504,2931.9743,7158.4536,4715.6461,5429.1493,3325.5691,4774.6638,5043.0622,5355.3101,2549.5025,5542.562,4862.9531,4941.5171,,6421.1059,2034.6705,2396.3911,,2167.0191,4563.2111,3130.7621,2123.5174,3798.5344,2566.6679,5126.6759,4069.3334,1952.6225,3694.5323,3050.4769,3946.079,2645.8209,4127.2712,1955.7628,2252.8012,2293.5013,6540.7416,4786.3204,1552.9449,3487.7318,1670.7544,6265.3257,1302.5159,1145.2437,1484.2938,1482.7378,1551.0933,2864.0502,2565.1749,3491.4764,1463.4421,,2480.4078,1462.3842,1307.9633,1193.4557,607.7791,2266.925,2711.8525,5196.5125,1127.9734,1030.4854,1651.8806,2493.7783,,1154.3277,2179.3342,2819.1601,,6244.0788,1009.664,,651.6064,1753.8298,2487.2159,2414.4239,1476.2444,1703.3301,2927.187,1501.8978,9.8257,,2130.1421,1858.9335,1473.4392,1242.4574,482.9149,3341.7711,1468.2191
2015-09-30,309998.5131,150412.762,148431.2268,224219.3805,108529.2818,92542.0788,86746.0958,82157.0996,82157.0996,42615.635,26312.8583,46363.3415,59156.6753,45682.6619,57095.6314,39979.6814,39292.9433,38533.4192,50535.366,49878.6697,29112.7313,48608.5743,41313.7642,18843.0977,31683.928,29876.4202,17704.7557,52923.4598,21221.6072,38835.3146,22599.0809,24840.1445,27662.1744,29944.7054,30678.8553,18161.8231,32784.8552,22557.0154,30762.7282,16300.85,22941.4777,26747.6382,10808.838,10645.7671,14902.4845,10556.481,18210.0423,11824.4928,16718.3845,5897.6371,11778.8068,7952.232,14482.8014,22722.3335,15243.99,11969.9263,14370.112,7644.3605,18263.988,21947.8487,7638.7843,3832.1256,12918.0633,8159.0314,10428.648,14801.99,13670.6518,2763.7876,15285.6887,9871.2075,9387.3222,4275.16,12586.8411,5390.8272,1127.6372,5945.4049,8487.6326,7454.281,5851.9053,4158.6434,9209.4372,9045.8418,3964.364,6848.3687,2886.752,5191.4969,10127.4221,9393.1765,9679.894,3999.2109,2348.9177,7657.6791,9876.1001,6676.4762,,4633.7873,5727.6877,5869.208,1843.1571,,3204.3473,3999.5508,5770.2336,6175.9215,4942.3543,1821.7029,6124.3153,3746.5444,2468.6167,9980.7203,3928.8902,5131.0691,5923.7438,2957.9843,5861.9535,4555.5439,5362.324,3472.7109,4846.8301,4780.213,4180.5969,2366.6137,5109.6766,4751.9842,4801.077,,5751.102,2071.628,1934.1879,,2111.9686,4226.6362,2332.3702,2204.3705,3542.4741,2421.6923,4519.7005,3883.7266,1758.3759,3525.0349,2925.4812,3117.2595,2247.9444,4012.6723,1770.5159,2125.6851,2362.3844,5439.8917,4190.1356,1207.8461,2244.2398,1610.2432,5942.1903,1139.1035,1159.2483,1419.3945,1828.4228,1539.6627,2380.0451,2349.0395,3564.4145,1360.3651,,2213.6403,1437.5978,1000.4456,1231.3241,483.1745,1731.2234,2161.7339,4877.1366,1029.2494,1037.0025,1730.7048,2177.1296,,1337.8773,2016.793,2822.1121,,4879.1478,782.2866,,570.1409,1745.84,2241.5796,2020.4756,1462.3862,1818.9725,2516.1321,1434.3597,3.4572,,2290.1841,2079.2794,1694.0976,1144.1319,485.167,3564.4638,1584.8762
2015-10-30,344980.188,166978.6302,171012.0422,240777.2227,118610.4051,109289.9131,94357.4896,86729.2403,86729.2403,,29238.0064,51226.5715,65805.0173,50062.1155,59501.6001,47146.3688,,43017.5501,56928.8741,55347.2949,,,47502.8594,22051.7232,36617.9924,32769.6109,19169.8821,54426.239,25376.5998,41757.8251,,27772.9222,,,33984.5879,20476.0968,31369.9919,23043.4243,34411.9234,17704.9822,,28203.6039,12651.9744,,,,20880.0474,14835.3047,17423.619,6268.7989,12171.8749,8726.2562,,23538.8746,17233.23,12873.3483,16135.5172,,,22728.3104,8136.1294,,15340.7352,8987.7553,12446.6591,17814.5503,14512.1326,3392.7642,13298.8639,10078.3174,,4886.6535,12412.5284,6398.0906,1246.3653,,10031.4142,6965.3639,,4470.9048,9233.9505,8985.219,4969.7077,7403.9961,3202.2104,6236.8588,10500.7264,9645.5642,11151.5251,4511.7603,2763.5243,8536.9305,11483.7054,7110.0758,,4969.2819,6126.7179,6077.5802,2735.422,,3471.194,,6603.6507,6299.0564,5203.0247,1887.7465,6615.0738,,2440.9209,10674.1709,4582.1292,5626.4869,6093.5544,3107.0048,6530.0509,,6550.5107,3758.728,,4619.8567,4911.3376,2678.7271,4594.9212,,4563.3102,,6876.7747,2603.4999,2191.4942,,2340.6073,4442.2809,2856.7817,2429.4217,3899.3099,3260.3907,5061.5489,,1726.6363,,2794.0253,3517.3793,2376.5296,4141.3336,2194.791,2419.616,2537.4079,5155.6129,5308.7469,1618.3467,1525.167,,6331.3854,1291.356,1092.0938,1572.9019,1784.7689,1579.4536,2624.1679,2653.6097,3860.5084,1365.0623,,2732.3533,,974.3675,,575.3024,2055.1717,2642.1192,4744.0633,1176.1935,1128.0518,1817.0686,2266.1446,,1365.8591,2455.2263,3241.2961,,4244.6435,947.4059,,615.7681,,2402.5111,1880.8222,1521.3815,1775.6543,2563.7044,1771.9019,3.0509,,2557.7518,,1816.772,1089.1963,544.0989,3630.0807,
2015-11-30,339945.556,157988.818,171867.5954,227604.5133,121032.0184,106123.3723,88972.3473,67315.4314,67315.4314,46995.1666,29014.0865,49274.9604,66732.3984,49411.8412,59177.3291,45862.0729,42298.9828,39946.403,57730.7967,50926.0886,32462.5945,49203.3485,48825.7914,20410.6821,30677.135,34600.8378,17048.9993,51030.9388,26505.7631,43065.7066,22522.4828,31131.0148,28398.1452,30092.8809,30437.7514,21622.4531,32580.9611,20465.301,34038.4647,18255.5552,21259.3033,27536.0178,13540.198,10734.8652,15356.7243,10500.6286,18093.6405,14133.5591,17943.5899,7386.3954,11143.5371,9336.3842,16391.6619,21689.6248,18910.11,13865.3654,16879.7347,10172.3606,18025.2794,19787.8471,7230.7479,4005.9525,15696.0033,8818.1847,11858.8249,18590.7379,14221.0257,2470.5141,13290.9836,8728.3384,9794.8941,5204.1683,12360.9497,7042.4776,1337.2474,7207.8789,9502.5535,7189.3395,6956.9563,4209.4767,8794.0907,7793.2599,4427.2677,7749.2047,2201.5331,5487.7122,7869.0025,8961.7407,11254.4873,4970.1423,3062.5967,9031.1813,10433.896,7944.3245,,5409.708,6210.724,5354.1215,2860.9682,,3432.3841,4273.4399,7069.9923,5847.625,5840.4114,2361.8686,6182.925,3543.6855,2358.7177,10344.5379,4671.9409,4925.4801,6702.3871,3331.2387,5709.9852,5165.2888,6252.1561,3520.6996,4666.3832,4559.9738,4916.4669,2953.0129,4207.8148,4327.9401,4087.2464,,6601.8562,2519.8002,2387.2422,,2395.6612,3869.4663,2691.7346,2582.1075,3318.8146,3952.4859,4729.1602,3408.9006,1722.394,3548.4208,2611.2753,3370.3965,2169.2609,4533.1657,2198.8396,2265.6741,2529.93,4840.5853,4648.6965,1598.4645,1804.9426,1960.6621,5991.4585,1215.8216,1104.1322,1390.9353,1371.6907,1581.8847,2607.9039,2563.2938,4146.1825,1304.2189,,2792.4439,1758.6673,1014.4661,1046.8283,743.2146,1525.6975,2583.7229,3504.9225,1197.2158,1230.2677,1591.0005,1995.7022,,1230.7014,2328.3262,3197.0161,,3464.152,1028.6121,,566.7075,1400.053,2210.1842,1903.0651,1419.0132,1455.3806,2765.1437,1569.7397,3.0309,,2482.3154,2467.6302,1786.5848,1074.1938,526.4948,3000.035,1571.0535
2015-12-31,324501.0542,145213.8843,169308.0254,222238.1885,109342.7645,95872.3223,88465.0553,65454.0596,65454.0596,49619.9607,25616.4242,44752.5626,57645.4335,46490.3651,54720.5823,38913.7737,36550.5168,37330.2279,51636.1843,51307.1818,27172.4593,43873.4518,43635.4172,19324.4723,28730.222,34047.1088,14377.4193,51498.4827,23926.1058,39056.6677,22804.8865,27629.3753,24436.8867,31227.2455,24685.5753,18729.0029,28115.568,17932.5601,32267.4667,15398.9194,19718.1101,27632.1687,8571.7286,9822.9403,15709.5594,9940.0823,17640.3626,11992.3456,17250.1183,7729.8258,11152.7096,9330.6907,14362.5352,22650.4568,13152,12685.5393,13869.9922,10202.6201,16529.3844,14355.0696,6302.0009,4046.4171,14095.1565,9659.403,8526.7051,16810.2911,15446.8586,2242.2063,10186.3949,7951.9099,9741.4157,4462.4309,10544.4733,4299.2776,1270.1451,7587.1886,7904.8247,7439.5152,7183.7647,4325.667,7296.0956,7321.4428,4460.0622,7717.7336,1515.8648,5775.9039,7774.3027,8504.1308,8451.7398,4527.1034,3082.7111,7437.2876,9502.0105,7381.0187,,5162.8108,6643.2562,5098.994,2458.7315,,3282.3798,4275.1797,7186.9385,5402.2456,5737.8124,1580.0846,5975.0348,2866.0858,2528.9977,10134.9545,3229.9352,4812.1184,7420.491,3733.3103,6039.6738,4698.2768,5320.7057,3508.2941,4518.1269,4216.0481,3861.9553,2453.0462,3576.9308,4187.5237,3948.4633,,5886.294,2594.5745,2219.4582,,2436.3789,3618.1033,2225.5298,2327.0484,3024.0776,3593.2578,4179.4641,3476.1119,1530.1875,3421.239,2519.8878,1927.1074,2290.1042,4698.3467,1691.4809,2140.9397,2575.4479,4168.1877,4799.3465,1025.2988,1809.5237,1742.6488,5797.4129,1112.975,1171.5078,1145.4335,1341.6969,1533.4719,2496.4395,1960.7385,3416.8017,1279.6301,,2368.2752,1795.3729,709.3275,1039.2565,653.1517,1092.1638,2002.289,2992.8181,895.5468,1105.3255,1629.8054,1335.9041,,1197.749,1708.2945,2794.0681,,2733.6427,998.8365,,586.4458,1400.7955,2562.5676,1851.1428,1442.2322,1545.3435,3897.0081,1148.1517,3.1325,1088.0332,2531.4949,2257.2321,1849.2656,740.8898,479.8084,3407.296,1535.4217
2016-01-29,324084.7604,138959.8994,162739.7172,196616.9984,108883.0529,98330.621,77857.612,55212.2387,55212.2387,,19676.459,43359.0397,48249.8081,45197.5131,52330.4658,39042.0746,,34189.9335,52567.9421,47957.5788,,,42755.2407,18903.1603,30084.8297,32679.639,12892.2294,40884.2979,23394.2056,35043.1344,,22272.986,,,19863.3005,20018.8801,27389.2717,20078.0399,32043.3405,14839.0872,,25941.9775,7874.2033,,,,17115.6454,12285.5033,16304.0382,8001.3729,11314.373,8394.2565,,20750.7266,11466.9,10504.0647,12159.1309,,,9068.5593,6345.7421,,13855.4575,9809.7967,6589.7411,16080.7237,14607.652,2164.4216,9987.8848,9417.8192,,5348.7166,10247.9378,3724.2625,1224.0145,,6789.3804,6532.1124,,4441.8572,6396.2011,8587.8993,3929.1447,7195.7988,1258.7754,4818.8853,7512.5123,8261.4859,8794.0457,4450.6557,3218.0496,7007.4315,10140.5033,6804.0284,,4828.0588,5502.8185,5795.6516,2374.052,,3227.7266,,6004.4371,5442.0908,6117.9116,1492.23,6345.4103,,3637.5444,9510.5597,2779.2099,4480.595,7101.594,3675.597,7527.4283,,4750.3967,3460.3259,,3807.838,3373.405,2857.2498,4405.2678,,3349.5646,,5588.0105,2559.8542,2116.4329,,2441.1281,3841.4394,2224.855,2332.5575,2989.5248,3415.596,4626.428,,1058.6907,,2178.0469,1500.4491,2196.6247,4709.6587,1371.4941,2280.9149,2771.8252,5006.5676,4257.3993,757.1642,1818.6859,,5355.0208,1158.4189,1149.1895,1216.3646,1279.2049,1484.799,2090.5636,1640.9251,3040.8233,1161.1281,,2265.7677,,653.4848,,548.7916,935.1915,1759.704,2254.5896,786.2874,996.3987,1722.66,949.9461,,1189.2077,1659.1195,2402.9281,,3418.0145,857.5985,,609.8347,,2855.2651,1979.8451,1448.7624,1545.8176,2599.2574,664.028,4.2199,1100.3902,2411.0468,,1740.2112,715.7217,471.6705,2961.8378,
2016-02-29,332843.4604,182214.7214,157130.5575,193398.0647,110418.6617,90390.8525,77630.2445,57135.3732,57135.3732,45901.5511,21028.1659,46640.9332,41820.7393,45703.9298,51180.6859,35599.4488,40652.9458,38438.6251,52567.8361,47236.9149,30470.849,44646.1559,41875.0415,20843.0504,30643.1377,28261.1916,14230.7303,39580.1143,22875.663,34666.8046,24135.1771,18126.0411,26160.7375,24342.4235,19295.2471,19678.5125,28014.1935,20433.2914,31991.5848,14933.0545,19294.9866,27050.7654,8638.8248,9760.4235,13084.8322,9387.4916,17592.1877,11673.2633,14933.5864,8061.2358,10960.7848,8605.882,14084.3266,19389.3055,10042.5878,9672.309,13744.4769,10821.9307,18726.1646,7313.3542,7548.8776,3068.16,12650.8834,9117.2995,5557.2395,14481.2394,15393.4424,3354.5073,10958.7044,8900.0899,8153.6069,5087.0392,9530.6624,3673.4783,1422.4086,7178.8661,7672.7091,6845.23,5674.0021,4423.5654,5969.8591,9220.7521,3903.713,6612.7855,4315.9458,4949.2012,7371.4915,8807.0265,7967.7124,4864.1068,3101.9688,7272.6845,11071.7725,6946.5422,,4736.0557,5806.0009,6465.312,2430.6906,,3204.8234,3414.8542,5771.925,6171.9402,5848.5826,1132.242,6412.9893,2172.4221,3754.958,9317.8438,2569.995,4393.2669,7054.047,3635.7499,6330.8516,5906.686,5272.6356,3767.7993,4405.061,3692.0808,2955.5522,3166.2181,4081.8393,4065.434,3258.8138,650.7738,6163.256,2743.341,2287.1738,,2512.0056,3873.2208,2143.5729,2219.3657,3045.3601,2948.0137,4620.3255,2725.0581,983.0082,3804.5808,2493.9758,819.5846,2180.3637,4117.9283,1384.8384,2017.9242,2845.1707,4024.2671,4790.1292,973.1996,1976.738,1537.022,4889.1561,1187.1202,1208.7284,1326.0842,1196.5618,1443.2429,2352.0213,1699.3305,2053.5543,1177.1276,,2047.2267,1479.7842,598.267,1166.0797,511.1372,1034.7479,1880.0371,1735.631,775.1256,1093.7939,1810.2771,615.421,,1120.4314,1092.2517,1557.1801,,2252.2606,942.2996,,610.4699,1228.0674,2702.6622,1535.8056,1593.3637,1405.9329,2625.3395,622.6488,5.705,1107.4014,2654.5273,2090.9833,1654.5276,785.1738,495.3796,2599.2057,1532.3409
2016-03-31,347128.9439,195283.7396,179653.1063,204999.7457,111884.0375,93959.6168,87234.0375,65323.1265,65323.1265,51201.4852,35324.7505,50251.6609,49869.0073,52728.911,55009.6817,39911.2742,48124.224,44094.7215,52262.7693,49763.4936,33180.8345,52040.1121,45565.8735,22778.1572,36016.7029,30131.5678,17900.1143,44257.4346,29636.9942,36837.9068,27370.8973,19676.5256,27014.3623,27691.689,24029.4066,22978.1286,27885.6363,22475.6512,32919.7406,16277.6645,20483.2369,28342.5713,11314.6989,12148.1409,14447.1831,10563.6076,19576.9344,13070.3294,16407.2874,8439.233,12483.8531,9209.2985,13736.4709,21638.4492,14375.5738,10311.7874,16676.1436,13923.5857,21107.2787,7449.3434,7943.1367,4027.0394,13619.0369,10428.6598,9398.8515,18475.2061,15671.3353,4420.636,12529.4053,10739.5057,9885.2873,5510.4236,10851.5608,5186.8064,1519.3945,9649.3342,8289.8811,8473.0058,6834.5246,5479.6129,6236.8849,10784.7883,4272.3762,6876.5029,4794.5708,5938.9261,8414.1111,10896.0972,9222.849,5276.1509,3814.1728,7896.0688,12877.0092,7836.5589,,5336.4871,6351.3733,6678.7596,2952.2064,,3471.0006,4032.7213,7014.8541,6939.4546,6181.0355,1933.4503,7051.1209,2457.2099,3985.1691,10280.6527,3551.6271,4696.548,7046.1203,4023.5803,6890.5155,6562.1674,6588.0738,4186.5201,4761.808,3858.0247,4337.5088,4156.9841,4692.1435,4373.0194,3462.3539,629.3576,7008.7536,3586.7497,2593.3077,,2939.0738,4243.7544,2583.8703,2369.0296,3323.1646,3247.4948,5070.9966,2844.4932,946.9687,3894.9138,2645.4598,1630.9937,2410.4599,4425.2108,1768.999,2746.1376,2943.4316,5491.1828,4832.4091,1314.2917,2586.0223,1608.9402,5400.8958,1300.3312,1379.0949,1228.0304,1293.9775,1556.5049,2573.6567,1875.3827,2266.2903,1379.7112,,3029.5134,1785.7897,810.1771,1268.0457,850.6827,1330.1203,2242.1754,2803.9484,963.6361,1278.5751,2026.5194,1275.7732,,1192.7368,1695.0207,1783.0081,,3144.5922,1302.2792,,582.7366,1114.8184,2799.2072,1527.172,1730.5671,1753.5051,2894.4259,573.6318,6.0508,1346.055,2456.4702,2349.6062,1867.59,835.6695,502.7022,3038.0045,1645.7834
2016-04-29,366881.323,209114.239,192578.8905,201110.4407,124572.1807,101941.2377,90069.4194,79306.6093,79306.6093,,45205.0009,56230.2648,59181.5212,55599.2413,59036.6134,45432.2055,,46400.7877,58540.717,53947.5079,,,43155.4955,24862.2782,38366.8582,27655.8371,20420.9572,42601.1155,32877.7199,35277.5329,,20682.05,,,27223.3517,27166.7529,29783.5853,20492.2472,32252.229,18877.3844,,28086.7997,13956.9276,,,,21227.548,15283.3586,18152.0774,8195.5233,12996.7664,9813.0242,,22252.8405,18169.1682,9554.079,18883.7926,,,12986.7235,8553.7981,,15656.9061,11379.2091,11944.6522,20591.0923,16416.1793,7062.2891,12659.2288,11257.639,,6207.6635,13197.6082,6497.2,1805.3731,,8003.2524,7688.1844,,6136.8743,6286.3279,11112.4635,4326.6464,6606.0224,6496.5952,5296.1289,7836.4316,11671.2112,10323.6743,5820.0408,4444.1458,8138.6535,13266.6501,7846.3374,,5462.7003,6307.4672,6526.8613,3111.8126,,3373.64,,7034.672,7194.2484,6047.8391,2671.9785,6613.0729,,3392.9733,9635.9101,4124.3137,5387.5433,6444.5627,3855.1707,7850.6591,,7182.4865,4044.927,,4061.5094,6154.1312,4889.2643,5343.9268,,3325.5425,627.5334,8515.5172,3755.454,2906.5605,,2983.9811,4705.8616,3731.1796,2274.8461,3898.5549,3147.7224,5898.5119,,987.8112,,2311.9834,2452.6221,2748.9307,4373.664,2009.8639,2901.2183,2778.7732,7487.476,4804.2928,1749.38,3451.9601,,5649.3324,1521.1722,1464.4795,1419.3863,1340.9497,1804.9508,2760.3677,2356.0989,2108.2578,1434.6332,,3886.2887,,1138.1837,,1276.2417,1662.4648,2495.7945,4675.516,1073.4023,1518.7946,1988.0547,2121.2963,,1250.9229,2599.7923,1729.8721,,5273.5128,1456.2982,,602.1843,,2803.3283,1653.6749,1831.5309,1827.1578,3135.5552,700.0689,5.4745,1365.6385,2295.3705,,2188.3008,1248.4265,520.2435,3234.166,
2016-05-31,369131.3404,193133.3984,190354.9417,195814.3072,120593.6921,96717.9313,87528.3986,69546.3087,69546.3087,46251.0277,33583.8893,50892.0029,54228.9758,53327.5502,55580.674,44770.5001,50729.9541,43749.4292,57616.66,57782.6908,33112.0384,52176.1348,42235.7279,24064.3258,37085.0713,25698.2029,17827.714,42234.1402,32650.189,34718.5203,26031.2087,18454.1496,30327.7825,26860.8113,26470.7253,26221.3957,27330.9007,19509.6065,30951.5456,18589.4783,21549.5003,27043.1838,15754.4928,10344.1335,15050.2797,11282.8754,19814.7303,15962.3588,16698.2349,8651.0683,11114.9162,9131.955,13551.3106,22406.1447,18911.16,9367.7122,18980.9931,12714.9867,18294.118,13206.16,8639.5824,4794.2027,15357.9231,10881.2126,11078.7627,21629.4099,15956.2636,5563.8404,11622.0346,12652.9852,10561.9262,6521.35,12576.1591,6754.3978,1894.5041,8133.6098,7332.6903,7517.5086,7000.3376,6013.8041,4723.6565,11146.0566,4602.0696,6349.4482,6878.3578,5370.1938,7929.624,10557.0174,11025.0894,5586.3012,5162.0303,7479.2926,11282.3233,8103.4811,,6180.3873,6225.9195,6718.0322,3347.1698,,3283.982,4572.6969,6607.9415,6852.6462,5664.7274,2846.6458,5659.8632,2739.9819,4172.94,8996.4047,4622.4447,5719.8038,6173.2931,3625.8787,8053.1672,7485.2567,8092.2472,4113.8036,5146.1448,4163.0116,5322.5529,5602.2532,5588.8112,3780.1629,3094.5049,638.75,8582.1461,3716.5626,2742.5593,,2848.3615,4671.4429,3051.9646,2213.3401,3820.9022,2579.4542,5769.5547,3134.3491,851.6549,3796.2867,2276.6966,3108.1686,2805.5341,4694.2692,2119.3996,2688.7828,2883.0978,7229.4627,4409.81,1811.7146,3523.0636,1875.2744,5752.9144,1545.09,1308.035,1322.4837,1460.5178,1682.4065,3263.1199,2830.8059,1705.3618,1454.1869,,4038.0121,1771.4913,1312.7599,1346.3947,1382.7776,1472.68,2210.9298,2936.9632,1169.9226,1564.8752,2296.0475,2145.8364,,1342.6047,2699.4,1499.6161,,5367.7528,1464.4188,,562.2322,1069.6231,2693.4644,1667.3679,1709.9076,1910.4123,3162.4206,741.0667,7.4914,1274.3016,2678.5714,2608.4754,2263.248,1135.2676,581.2172,3072.1692,1613.8518
2016-06-30,388703.3459,219989.714,197573.3518,190304.5249,120236.9927,109193.6181,86189.7467,71012.0401,71012.0401,46535.3399,43465.6948,55134.5103,53993.6822,55353.3181,58430.4168,45904.0698,54695.7383,45958.1632,57708.309,60904.9472,35702.4046,51650.7237,41699.6348,25444.6084,39183.784,23959.9332,19686.5645,42289.1141,33726.1123,31757.0339,25878.5276,20112.5328,30751.1042,27404.4284,27180.2184,25526.4081,26470.3512,18968.7789,31076.5509,18215.913,21134.7709,26696.8542,16956.8685,11702.1965,15856.164,11963.9541,17612.0616,15690.0489,16838.5761,9122.2147,11471.3272,9137.6412,12366.3036,20775.5243,18995,8988.5886,19034.8354,11275.7007,18552.2326,15013.6486,9462.8379,5793.0683,15409.4742,11477.865,12723.2003,21072.9655,17311.5779,7560.3436,12216.6389,13375.0259,11480.5784,6539.9926,11471.7497,6580.6035,2451.2362,7396.9913,7289.4933,7484.1772,7234.8906,5967.5254,4195.8638,11969.1071,4987.2306,6529.35,6947.0885,5321.3895,8372.8238,12422.9853,11313.327,5601.5332,5358.0567,7563.4412,11576.139,7754.7032,,6073.0931,6735.6115,5806.3038,3546.394,,3298.5853,4995.8522,6647.7528,7111.6485,5823.0607,3105.5086,5554.5125,2697.4326,3953.9469,8728.062,4679.7156,5669.0135,6195.7964,3483.6541,7902.0246,7659.3176,8769.0822,4361.3936,5137.1594,4112.6488,5467.1968,5298.4516,6122.6059,3988.6057,3328.743,623.75,7962.5044,4258.9438,3141.9325,1699.5916,2768.3242,4831.1213,3173.4355,2261.1851,3669.5089,2326.1063,5975.344,3135.3163,816.4268,3785.0158,2368.7811,2330.4972,2918.5155,5146.6918,1847.012,2668.4027,3212.3096,7322.8228,4304.2058,1685.3998,3690.5009,1926.0892,5948.9361,1486.89,1297.7924,1620.2875,1275.8805,1650.8516,3317.9138,2783.8161,1345.8812,1427.5086,,4226.7543,1764.8621,1576.7853,1419.8157,1472.1479,1492.0427,2099.2278,2930.1172,1290.014,1466.037,2513.0156,1838.1213,,1200.9393,2336.0621,1143.9,,6183.9081,1762.1749,,575.9805,1046.3039,2721.7543,1641.6929,1800.9936,1682.9959,2855.4265,556.5235,6.7999,1178.5026,2921.6481,2664.9236,2304.6792,1203.8501,595.9184,2958.3574,1624.0442
